,0
772,"the #NeverTrump never stop spewing their #hate...

#CPAC2018 #TheSnake https://t.co/q6KEtVzNZX"
773,Hey #Donnie @realDonaldTrump #LyingAgain All you have are #Lies & #Hate & #LittleHands https://t.co/Vdu4jhKMiG
774,"#CNN breeds #hate with those rhat listen to their #fakenews biased against @realDonaldTrump 
#SupportNRA… https://t.co/M1R0jKhfz7"
775, @SimonClaydon: Anyone else notice #Trump & #CPAC2018 using @RollingStones music to promote #Hate #GunViolence #Discrimination #ArmingTea…
776,#fridayfeeling #staystrong #resist the #hate & #vote the creeps out! https://t.co/9bdAlBroZP
777," @TweeSurfing: .@hankypanty #SorabhPant shares some #insight on receiving #hate on #Twitter ""It's rare for me to get constantly good feed…"
778," @TweeSurfing: .@gauravkapur discusses #hate #speech & #freedom of #expression ""It's about degree of civility respect & debate. You can…"
779,"tybalt: 

i hate romeo. #hate"
780,In this time of crisis sadness & tragedy - #trolls prove again they never take time-off https://t.co/lK4yrRrGVU L… https://t.co/gPwUupNhPd
781,"New #Twitter Rules for #Fighting #Hate and #Abuse via https://t.co/oxaFRSdGh5 #news
#msnbc #wapo #nyt #wsj #bbc… https://t.co/oVFtRO81q5"
782, @SimonClaydon: Anyone else notice #Trump & #CPAC2018 using @RollingStones music to promote #Hate #GunViolence #Discrimination #ArmingTea…
783, @SimonClaydon: Anyone else notice #Trump & #CPAC2018 using @RollingStones music to promote #Hate #GunViolence #Discrimination #ArmingTea…
784,"""If it hasn’t happened to you yet consider yourself lucky. It’s not a matter of “if” it will happen but rather a… https://t.co/0zE3IpbtnG"
785,"I still get disturbed by few voices
#hate #them

~PN~"
786,Anyone else notice #Trump & #CPAC2018 using @RollingStones music to promote #Hate #GunViolence #Discrimination… https://t.co/Ldeq8IEGOL
787,@Keep2020Alive It's logical that #dumb #ignorant #Americans continue to entrust their lives to the #pyramidscheme… https://t.co/3m94KpGPI0
788,Tonight!!! #marqueetheater #cruemusuc #vn #cocmusic #fight #hate #beautiffullybroken https://t.co/KAPEeCAAMs
789,"Florida tragedy has exposed how extensive right wing madness is
This vile thing call Dana Losech
The disgusting dis… https://t.co/nO0JfW6Nti"
790,Tonight!!! #marqueetheater #cruemusuc #vn #cocmusic #fight #hate #beautiffullybroken https://t.co/KAPEeCSbE0
791,@JohnJHarwood And he hasn’t so far! Through thick and thin he’s fought to do what’s best for the American people! D… https://t.co/h56N9DrUJg
792,I HATE Instagram ads. #hate #instaads
793, @atlantamcd: MSM you need to call out #CPAC2018 for what it is. A #hate group. #HateSpeech
794,US Olympic skier Lindsey Vonn to Trump trolls: I never expected 'that much #hate' from fellow Americans -… https://t.co/18W7QYAFRr
795, @atlantamcd: MSM you need to call out #CPAC2018 for what it is. A #hate group. #HateSpeech
796,MSM you need to call out #CPAC2018 for what it is. A #hate group. #HateSpeech
797,@Alya_Plays_MSP 'Aha ive been there for 10000000 times #hate -.-'... Is that supposed to make sense? Why're you hat… https://t.co/Zcbh6gB6YC
798,Remember a Sikh man is brown skin in this #racist society why not have the #whiteman model your religious head wear… https://t.co/qoI8eUEoMC
799,"@CAPAction @NRA @GOP @HouseGOP @SenateGOP You live up to your acronym #GreedOverPeople 
All you have are #Lies & #Hate #GunControlNow"
800,@Ciphique_ aha ive been there for 10000000 times #hate -.-
801,Protect Dreamers & other immigrants from #Trump’s #hate. Add your name to the discharge petition to force a vote on… https://t.co/ILR8XHBwIq
802,This weather got everyone sick lol. #hate
803,@jamescharles *cough* YOU'RE NOT A GIRL AND THEY CAN BE BOYS WATCHING THIS SHIT #Hate
804, @Dyke67ny: US city faces lawsuit after banning Pride march https://t.co/2oUopubUm2 #Mississippi #Pride #LGBT #Hate
805, @Dyke67ny: US city faces lawsuit after banning Pride march https://t.co/2oUopubUm2 #Mississippi #Pride #LGBT #Hate
806,This is what #hate looks like. This is what the unregulated sale of #guns lookslike. This is what homegrown… https://t.co/0js9b7Sits
807,US city faces lawsuit after banning Pride march https://t.co/2oUopubUm2 #Mississippi #Pride #LGBT #Hate
808,@apostlelaurinda If they follow their Faith faithfully they have to be terrorist. They are COMMANDED to be terror… https://t.co/5G2rkGaRj3
809,@joelpollak @BreitbartNews @CillizzaCNN @NSAGov @realDonaldTrump @VP @NRA @marcorubio @TGowdySC @Jim_Jordan… https://t.co/YW10JhjjoQ
810,True @RealMattCouch Insist we stop the #Hate in Politics.  Just fix the law and go forward.  Stop the Hate and the… https://t.co/lMLJQgS2Hp
811,Spoken like a troll Democrat with no heart. Hate will never help.  Hate and grudge shot killed the students because… https://t.co/DvWJgonZXe
812,@JTMann05 @ssstarr14 @realDonaldTrump Ssstar Party Of Hate? This Teacher Did Nothing To Help Nick Cruz For 3 Years… https://t.co/eqT3tUOXfL
813,@MicrobiomDigest …alas I offer #CassandrasPrayer: “I am #TrulyBlessed to be bestowed with #GreatGifts and yet com… https://t.co/DlM7nIJzoh
814,Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/7dcPvkye2V https://t.co/NrLdYvT68F
815, @jason282804: People like @_achaean don't respect #religiousfreedom & #harmony online. They blatantly #hate & #discriminate #DorjeShugde…
816,@AdedugbaTmbee @plateaupikin Oh he’s white? #Hate
817,@ABC @maggieNYT Sometimes I think his off the cuff remarks will be exhibit A-Z at his federal trial for collusion a… https://t.co/fWkeNnCyDO
818,@johncardillo @Oma8612 @NSAGov @realDonaldTrump @VP @NRA @marcorubio @TGowdySC @Jim_Jordan @TuckerCarlson… https://t.co/eswTzyh6bw
819,"#LaurenDuca & #TeenVogue strike a pose for #hate
#PotKettleBlack
https://t.co/6k0PCvw59A https://t.co/KBQvDKI5vQ"
820,"""THE SPIRITUALIST""                   Brings you Psychic Gossip from Hollywierd: BF Meme from CPAC...… https://t.co/RUhbNLUiQn"
821,"@anamariecox @POTUS Donnie & @CPAC & @NRA is proving
there IS such a thing as #Mentality_Illness

(Yes there is als… https://t.co/scnQvNFLvs"
822,"""Do you #hate people?”
“I don't hate them...I just feel better when they're not around."" - C.B"
823,@Acosta meanwhile @realDonaldTrump has hit 50% approval while your network sponsors a #hate rally with scripted que… https://t.co/wpkE245vkA
824,#Loving your #wife: Don't speak or act in ways that might embitter/cause her to become angry/hostile. Don't intenti… https://t.co/kiHfKaKNf6
825,Send custom and anonymous comments on #instagram and #facebook... and boost them into the spotlight! contact us for… https://t.co/97kL7nY6Zp
826,"Riding the #JTrain and it’s going smoothly thank you #MTA 🙏🏿
Have a Good Friday #NYC 😁 🎶🎶
#NowPlaying #Indikut… https://t.co/KJv8JXhsLw"
827,The #Hate #journey – The #love #journey ... #You #choose
828,Gaurd your ear gate. In comes junk out goes junk. In comes love and peace out goes love and peace. #FridayFeeling… https://t.co/Ee1fOOH2eS
829,My allergies have been going off all week. I guess I’m just allergic to Tucson 🤷🏼‍♀️ #hAte
830,@NBCNews @MSNBC Should read: #RussianPuppet @realDonaldTrump speaks to group of unethical immoral heartless so… https://t.co/vK2Yk3DTLe
831,"#IStandWithEmma
#NeverAgain

@POTUS Donnie and his Cronies @NRA & @CPAC are terrified of #Truth which is why they a… https://t.co/VNtMvLA9sy"
832, @unleashed1969: Sure wish @FCC  would at least try to help America and stop @CNN  from spreading #hate https://t.co/xgO6rYckIm
833,LIVE: Stolc Calm when people don't love you Any More on #spreaker #anger #hate #love #need #opinion https://t.co/TeF2X7Fbqg
834," @peteharper7zero: Recipe for #global coup d'etat/government: 
1.Control monetary system apply #debt 
2.Sow seeds of #hate 
3.Maintain #…"
835,Sure wish @FCC  would at least try to help America and stop @CNN  from spreading #hate https://t.co/xgO6rYckIm
836,America Sheldon Adelson Now YOU know sponsure #Hate  US ‘to move embassy to Jerusalem on May 14’ — day of Independe… https://t.co/TcGakV0sZ0
837," @TweeSurfing: .@gauravkapur discusses #hate #speech & #freedom of #expression ""It's about degree of civility respect & debate. You can…"
838,What is wrong with people! I just witness a man driving over a bird .. He diden't even slow down a sec!!  I will ne… https://t.co/g6B3cDh2yd
839,#Worldwide #Information #Blogger #LucSchrijvers: #Watchdog Says #Trump #Inspired Even More #Hate #Groups...https://t.co/ubARgpOReC
840,"The #21st #Century    

#War is Not the #Answer  

#Greed War & #Hate Must Be Overcome  

#FridayThoughts… https://t.co/rs4wExAv2x"
841,#FridayMotivation #fridayfeeling #love #hate #bigego #loser #Women always need attention that's a given but just ho… https://t.co/vazRD6sZn5
842,@tweetmissp @Truetalk9ja1 Like your father trained you well to #hate your fellow human being...#Olosho oshi idiot of the highest order
843,"LOVE IS A CYCLE :

When you #love you get #hurt
When you get #hurt you #hate 
When you #hate you try to… https://t.co/9N4cL35yvL"
844,I HATE the terrible ads I have been getting on @YouTube lately. I don’t want politics in my ads especially extreme… https://t.co/0BrDYx3wwq
845," @peteharper7zero: Recipe for #global coup d'etat/government: 
1.Control monetary system apply #debt 
2.Sow seeds of #hate 
3.Maintain #…"
846,Exactly as illustrated. Well said as well. These are #hate-spewing #Liberals. There is nothing that will make them… https://t.co/keosUS7RFh
847,"Have you been the victim of a hate crime and had nowhere to turn afterwards?

After hate have the information and s… https://t.co/sUm5KFH1fP"
848,@_youhadonejob1 Ill it er #hate Ear responsible?
849,Today's #blog is about #Hate and #TheGenerationXFiles https://t.co/XF9HutfdzN
850,We should have started protecting our children from #AngryPeople way back when!  Not everything is #MentalIllness… https://t.co/1uaFP7mjxN
851,"CALLING ALL PEOPLE: Together We Can Solve These
https://t.co/5VDD2EQYZa 
#crises #Refugees #policy #poverty… https://t.co/ltkLKJKyjn"
852,#Hate:  If you look up and read work from #WilfredBion a British psychoanalyst and innovative thinker he makes a… https://t.co/Bgdfce0GX5
853,French far-right leader Marion Le Pen attacks gay families in address to @realdonaldtRump supporters at #CPAC https://t.co/FeK6f3OibJ #Hate
854, @TSASNetwork: TSAS Junior Affiliates looking to learning more about countering preventing and combating online #hate speech? Check out…
855, @TSASNetwork: TSAS Junior Affiliates looking to learning more about countering preventing and combating online #hate speech? Check out…
856,@BBCNews @LBC @Independent @Telegraph #Police #race #hate #Islam #Muslim _ And yet if an idiotic white guy throws… https://t.co/oY4roFPd87
857,Spiritual readings can help guide you to put your past behind ! Call Now  https://t.co/cHaAoepwnL #Sagittarius… https://t.co/377AmWO1e5
858,During A #Reading https://t.co/5brhrSCFGr #Sagittarius #Cancer #Pisces #Gemini #Aries #taurus #fortuneteller… https://t.co/u1d7nUDXUG
859,@AlexMunday_2018 Sick person. Money means more to @DLoesch than lives. Turning what you cannot defend on the media… https://t.co/xwwroi16s0
860,"So i saw this.....
#hmmm #intolerant #hate #howlongwillthisstayup ? https://t.co/jhrb3WhDIR"
861,I thought that #aashiqbanayaaapne new version is worse song recently created but #NaamHaiMera it's even worst kya h… https://t.co/yMgeNvmgtO
862," @RRN3: #HATE never wins the war. But they do win battles. Squash #HateSpeech & #HateCrime & #bigotry every chance you get!

☣️ #HateGrou…"
863,@SethMacFarlane I hold the #NRA in contempt for twisting the 2nd amendment and #hijacking our government to further… https://t.co/tdSQ4Rnlli
864,"#AmnestyInternational slams #trump's ""#hate-filled rhetoric"" https://t.co/agfDNLWkXx via @HuffPost"
865,@HillaryClinton Where R My Mothers rights?To watch TV without seeing #MediaGold #DumbDonald Spreading #Hate All Ove… https://t.co/4AP4S0rRLV
866,We take the hoods and masks off the #history of the #KKK. What did we find? Lots of #hate and a lot more. Listen:… https://t.co/0tuHxYsY30
867,Google search. #TattooLove #TattooLife #DontChasePeopleChaseDreams #THC #420 #Love #Hate… https://t.co/KfSLP86CBW
868," @HACCSki: Yoda says ""Fear is the path to the dark side. #Fear leads to #anger anger leads to #hate hate leads to #suffering."""
869," @FSonnenberg: ""Hate is a cancer on one's soul."" ~ Frank Sonnenberg ➤ https://t.co/E4yKFGzRt1 @FSonnenberg #Hate https://t.co/9FZ4U9xUnZ"
870," @RRN3: #HATE never wins the war. But they do win battles. Squash #HateSpeech & #HateCrime & #bigotry every chance you get!

☣️ #HateGrou…"
871,Hate it so much wish it never existed😢 #Hate #cancer https://t.co/IERdBn5xPx
872, @stiffmidlefinga: Black Namaste.. white violent smile. https://t.co/oF4hsghOcq #writers #poet #writer #spokenword #love #hate 12
873," @RRN3: #HATE never wins the war. But they do win battles. Squash #HateSpeech & #HateCrime & #bigotry every chance you get!

☣️ #HateGrou…"
874," @RRN3: #HATE never wins the war. But they do win battles. Squash #HateSpeech & #HateCrime & #bigotry every chance you get!

☣️ #HateGrou…"
875,#HATE never wins the war. But they do win battles. Squash #HateSpeech & #HateCrime & #bigotry every chance you get!… https://t.co/ceik7oKQHG
876,Best one yet. #TattooLove #TattooLife #DontChasePeopleChaseDreams #THC #420 #Love #Hate… https://t.co/i382vrHDVM
877,"Things that you get when you never expect it: #Love  Hate
Things that you don't get when you expect it: Love … https://t.co/74NC0wb0gV"
878,Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX https://t.co/1ZkljMP64U
879,"Sometimes when people talk I just want to punch them in the face.

#ThingsICantAccept #people #relateable #Hate #WhyINeedPeaceAndQuiet"
880,"Partisan #Media has been smearing @justintrudeau for a decade.

Does Brian feel #Hate-based #CdnMedia &… https://t.co/ZdtO6UVeZp"
881,Only pathetic people will use u.. N cowards  will not tell u the truth.. #hate/😈#
882, @Mother_Meera: If you #hate someone you cannot grow so you must change the hate into #love. If you have negative feelings you are not…
883, @Mother_Meera: If you #hate someone you cannot grow so you must change the hate into #love. If you have negative feelings you are not…
884, @stiffmidlefinga: Black Namaste.. white violent smile. https://t.co/oF4hsghOcq #writers #poet #writer #spokenword #love #hate 12
885,If you #hate someone you cannot grow so you must change the hate into #love. If you have negative feelings you a… https://t.co/7AdGy0D8QS
886,Black Namaste.. white violent smile. https://t.co/oF4hsghOcq #writers #poet #writer #spokenword #love #hate 12
